route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
022-151,1403-Collier-Weekday-22,7560285-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155187,0220037
022-151,1403-Collier-Weekday-22,7560286-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155213,0220037
022-151,1403-Collier-Weekday-22,7560287-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155133,0220037
022-151,1403-Collier-Weekday-22,7560288-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155187,0220037
022-151,1403-Collier-Weekday-22,7560289-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155307,0220037
022-151,1403-Collier-Weekday-22,7560290-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155187,0220037
022-151,1403-Collier-Weekday-22,7560291-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155213,0220037
022-151,1403-Collier-Weekday-22,7560292-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155194,0220037
022-151,1403-Collier-Weekday-22,7560293-1403-Collier-Weekday-22,Outbound-McCOY TO KENNEDY CENTER,0,1155135,0220037
041-151,1403-Collier-Weekday-22,7560294-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154993,0410021
041-151,1403-Collier-Weekday-22,7560295-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154994,0410021
041-151,1403-Collier-Weekday-22,7560296-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154995,0410021
041-151,1403-Collier-Weekday-22,7560297-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154996,0410021
041-151,1403-Collier-Weekday-22,7560298-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154997,0410021
041-151,1403-Collier-Weekday-22,7560299-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154998,0410021
041-151,1403-Collier-Weekday-22,7560300-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154993,0410021
041-151,1403-Collier-Weekday-22,7560301-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154994,0410021
041-151,1403-Collier-Weekday-22,7560302-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155315,0410021
041-151,1403-Collier-Weekday-22,7560303-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154996,0410021
041-151,1403-Collier-Weekday-22,7560304-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154998,0410021
041-151,1403-Collier-Weekday-22,7560305-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155309,0410021
041-151,1403-Collier-Weekday-22,7560306-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155315,0410021
041-151,1403-Collier-Weekday-22,7560307-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155310,0410021
041-151,1403-Collier-Weekday-22,7560308-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155313,0410021
041-151,1403-Collier-Weekday-22,7560309-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155303,0410021
041-151,1403-Collier-Weekday-22,7560310-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155215,0410021
041-151,1403-Collier-Weekday-22,7560311-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155310,0410021
041-151,1403-Collier-Weekday-22,7560312-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155332,0410021
041-151,1403-Collier-Weekday-22,7560313-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155304,0410021
041-151,1403-Collier-Weekday-22,7560314-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155216,0410021
041-151,1403-Collier-Weekday-22,7560315-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155311,0410021
041-151,1403-Collier-Weekday-22,7560316-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155312,0410021
041-151,1403-Collier-Weekday-22,7560317-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155169,0410021
041-151,1403-Collier-Weekday-22,7560318-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154999,0410021
041-151,1403-Collier-Weekday-22,7560319-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155247,0410021
041-151,1403-Collier-Weekday-22,7560320-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155000,0410021
041-151,1403-Collier-Weekday-22,7560321-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155311,0410021
041-151,1403-Collier-Weekday-22,7560322-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155168,0410021
041-151,1403-Collier-Weekday-22,7560323-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155312,0410021
041-151,1403-Collier-Weekday-22,7560324-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155169,0410021
041-151,1403-Collier-Weekday-22,7560325-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1154999,0410021
041-151,1403-Collier-Weekday-22,7560326-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155290,0410021
041-151,1403-Collier-Weekday-22,7560327-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155316,0410021
041-151,1403-Collier-Weekday-22,7560328-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155291,0410021
041-151,1403-Collier-Weekday-22,7560329-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155317,0410021
041-151,1403-Collier-Weekday-22,7560330-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155292,0410021
041-151,1403-Collier-Weekday-22,7560331-1403-Collier-Weekday-22,Inbound-BOWER HILL TO DOWNTOWN,1,1155301,0410021
041-151,1403-Collier-Weekday-22,7560332-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154993,0410015
041-151,1403-Collier-Weekday-22,7560333-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154994,0410015
041-151,1403-Collier-Weekday-22,7560334-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154995,0410015
041-151,1403-Collier-Weekday-22,7560335-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154996,0410015
041-151,1403-Collier-Weekday-22,7560336-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154997,0410015
041-151,1403-Collier-Weekday-22,7560337-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154998,0410015
041-151,1403-Collier-Weekday-22,7560338-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154993,0410015
041-151,1403-Collier-Weekday-22,7560339-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154994,0410015
041-151,1403-Collier-Weekday-22,7560340-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155315,0410015
041-151,1403-Collier-Weekday-22,7560341-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154996,0410015
041-151,1403-Collier-Weekday-22,7560342-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154998,0410015
041-151,1403-Collier-Weekday-22,7560343-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155309,0410015
041-151,1403-Collier-Weekday-22,7560344-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155315,0410015
041-151,1403-Collier-Weekday-22,7560345-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155310,0410015
041-151,1403-Collier-Weekday-22,7560346-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155313,0410015
041-151,1403-Collier-Weekday-22,7560347-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155303,0410015
041-151,1403-Collier-Weekday-22,7560348-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155215,0410015
041-151,1403-Collier-Weekday-22,7560349-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155310,0410015
041-151,1403-Collier-Weekday-22,7560350-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155332,0410015
041-151,1403-Collier-Weekday-22,7560351-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155304,0410015
041-151,1403-Collier-Weekday-22,7560352-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155216,0410015
041-151,1403-Collier-Weekday-22,7560353-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155311,0410015
041-151,1403-Collier-Weekday-22,7560354-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155312,0410015
041-151,1403-Collier-Weekday-22,7560355-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155169,0410015
041-151,1403-Collier-Weekday-22,7560356-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154999,0410015
041-151,1403-Collier-Weekday-22,7560357-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155247,0410015
041-151,1403-Collier-Weekday-22,7560358-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155000,0410015
041-151,1403-Collier-Weekday-22,7560359-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155311,0410015
041-151,1403-Collier-Weekday-22,7560360-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155168,0410015
041-151,1403-Collier-Weekday-22,7560361-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155312,0410015
041-151,1403-Collier-Weekday-22,7560362-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155169,0410015
041-151,1403-Collier-Weekday-22,7560363-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1154999,0410015
041-151,1403-Collier-Weekday-22,7560364-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155290,0410015
041-151,1403-Collier-Weekday-22,7560365-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155316,0410015
041-151,1403-Collier-Weekday-22,7560366-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155291,0410015
041-151,1403-Collier-Weekday-22,7560367-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155317,0410015
041-151,1403-Collier-Weekday-22,7560368-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155292,0410015
041-151,1403-Collier-Weekday-22,7560369-1403-Collier-Weekday-22,Outbound-BOWER HILL TO BRIDGEVILLE,0,1155301,0410015
G3-151,1403-Collier-Weekday-22,7560370-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155004,G30027
G3-151,1403-Collier-Weekday-22,7560371-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155002,G30027
G3-151,1403-Collier-Weekday-22,7560372-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155003,G30027
G3-151,1403-Collier-Weekday-22,7560373-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155001,G30027
G3-151,1403-Collier-Weekday-22,7560374-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155008,G30027
G3-151,1403-Collier-Weekday-22,7560375-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155004,G30027
G3-151,1403-Collier-Weekday-22,7560376-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155002,G30027
G3-151,1403-Collier-Weekday-22,7560377-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155086,G30027
G3-151,1403-Collier-Weekday-22,7560378-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155003,G30027
G3-151,1403-Collier-Weekday-22,7560379-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155001,G30027
G3-151,1403-Collier-Weekday-22,7560380-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155008,G30027
G3-151,1403-Collier-Weekday-22,7560381-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155004,G30027
G3-151,1403-Collier-Weekday-22,7560382-1403-Collier-Weekday-22,Inbound-MOON FLYER TO DOWNTOWN,1,1155002,G30027
G3-151,1403-Collier-Weekday-22,7560383-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155005,G30028
G3-151,1403-Collier-Weekday-22,7560384-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155006,G30028
G3-151,1403-Collier-Weekday-22,7560385-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155007,G30028
G3-151,1403-Collier-Weekday-22,7560386-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155042,G30028
G3-151,1403-Collier-Weekday-22,7560387-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155067,G30028
G3-151,1403-Collier-Weekday-22,7560388-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155005,G30028
G3-151,1403-Collier-Weekday-22,7560389-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155006,G30028
G3-151,1403-Collier-Weekday-22,7560390-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155085,G30028
G3-151,1403-Collier-Weekday-22,7560391-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155007,G30028
G3-151,1403-Collier-Weekday-22,7560392-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155042,G30028
G3-151,1403-Collier-Weekday-22,7560393-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155067,G30028
G3-151,1403-Collier-Weekday-22,7560394-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155005,G30028
G3-151,1403-Collier-Weekday-22,7560395-1403-Collier-Weekday-22,Outbound-MOON FLYER,0,1155085,G30028
026-151,1403-Collier-Weekday-22,7560410-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155103,0260022
026-151,1403-Collier-Weekday-22,7560411-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155105,0260022
026-151,1403-Collier-Weekday-22,7560412-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155107,0260022
026-151,1403-Collier-Weekday-22,7560413-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155109,0260022
026-151,1403-Collier-Weekday-22,7560414-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155251,0260022
026-151,1403-Collier-Weekday-22,7560415-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155105,0260022
026-151,1403-Collier-Weekday-22,7560416-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155107,0260022
026-151,1403-Collier-Weekday-22,7560417-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155109,0260022
026-151,1403-Collier-Weekday-22,7560418-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155251,0260022
026-151,1403-Collier-Weekday-22,7560419-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155105,0260022
026-151,1403-Collier-Weekday-22,7560420-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155245,0260022
026-151,1403-Collier-Weekday-22,7560421-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155110,0260022
026-151,1403-Collier-Weekday-22,7560422-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155255,0260022
026-151,1403-Collier-Weekday-22,7560423-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155112,0260022
026-151,1403-Collier-Weekday-22,7560424-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155235,0260022
026-151,1403-Collier-Weekday-22,7560425-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155113,0260022
026-151,1403-Collier-Weekday-22,7560426-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155255,0260022
026-151,1403-Collier-Weekday-22,7560427-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155112,0260022
026-151,1403-Collier-Weekday-22,7560428-1403-Collier-Weekday-22,Inbound-CHARTIERS TO DOWNTOWN,1,1155235,0260022
026-151,1403-Collier-Weekday-22,7560429-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155103,0260021
026-151,1403-Collier-Weekday-22,7560430-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155105,0260021
026-151,1403-Collier-Weekday-22,7560431-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155107,0260021
026-151,1403-Collier-Weekday-22,7560432-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155109,0260021
026-151,1403-Collier-Weekday-22,7560433-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155251,0260021
026-151,1403-Collier-Weekday-22,7560434-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155105,0260021
026-151,1403-Collier-Weekday-22,7560435-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155107,0260021
026-151,1403-Collier-Weekday-22,7560436-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155109,0260021
026-151,1403-Collier-Weekday-22,7560437-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155251,0260021
026-151,1403-Collier-Weekday-22,7560438-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155105,0260021
026-151,1403-Collier-Weekday-22,7560439-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155245,0260021
026-151,1403-Collier-Weekday-22,7560440-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155110,0260021
026-151,1403-Collier-Weekday-22,7560441-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155255,0260021
026-151,1403-Collier-Weekday-22,7560442-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155112,0260021
026-151,1403-Collier-Weekday-22,7560443-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155235,0260021
026-151,1403-Collier-Weekday-22,7560444-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155113,0260021
026-151,1403-Collier-Weekday-22,7560445-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155255,0260021
026-151,1403-Collier-Weekday-22,7560446-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155112,0260021
026-151,1403-Collier-Weekday-22,7560447-1403-Collier-Weekday-22,Outbound-CHARTIERS-ALLENDALE CRAFTON-INGRAM SHOPPING CENTER,0,1155235,0260021
027-151,1403-Collier-Weekday-22,7560448-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155102,0270022
027-151,1403-Collier-Weekday-22,7560449-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155104,0270022
027-151,1403-Collier-Weekday-22,7560450-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155102,0270022
027-151,1403-Collier-Weekday-22,7560451-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155104,0270022
027-151,1403-Collier-Weekday-22,7560452-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155102,0270022
027-151,1403-Collier-Weekday-22,7560453-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155104,0270022
027-151,1403-Collier-Weekday-22,7560454-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155266,0270022
027-151,1403-Collier-Weekday-22,7560455-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155111,0270022
027-151,1403-Collier-Weekday-22,7560456-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155266,0270022
027-151,1403-Collier-Weekday-22,7560457-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155111,0270022
027-151,1403-Collier-Weekday-22,7560458-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155113,0270022
027-151,1403-Collier-Weekday-22,7560459-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155235,0270022
027-151,1403-Collier-Weekday-22,7560460-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155257,0270022
027-151,1403-Collier-Weekday-22,7560461-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155204,0270022
027-151,1403-Collier-Weekday-22,7560462-1403-Collier-Weekday-22,Inbound-FAIRYWOOD TO DOWNTOWN,1,1155203,0270022
027-151,1403-Collier-Weekday-22,7560463-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155102,0270023
027-151,1403-Collier-Weekday-22,7560464-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155104,0270023
027-151,1403-Collier-Weekday-22,7560465-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155102,0270023
027-151,1403-Collier-Weekday-22,7560466-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155104,0270023
027-151,1403-Collier-Weekday-22,7560467-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155102,0270023
027-151,1403-Collier-Weekday-22,7560468-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155104,0270023
027-151,1403-Collier-Weekday-22,7560469-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155266,0270023
027-151,1403-Collier-Weekday-22,7560470-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155111,0270023
027-151,1403-Collier-Weekday-22,7560471-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155266,0270023
027-151,1403-Collier-Weekday-22,7560472-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155111,0270023
027-151,1403-Collier-Weekday-22,7560473-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155113,0270023
027-151,1403-Collier-Weekday-22,7560474-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155235,0270023
027-151,1403-Collier-Weekday-22,7560475-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155257,0270023
027-151,1403-Collier-Weekday-22,7560476-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155204,0270023
027-151,1403-Collier-Weekday-22,7560477-1403-Collier-Weekday-22,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1155203,0270023
029-151,1403-Collier-Weekday-22,7560478-1403-Collier-Weekday-22,Inbound-ROBINSON TO DOWNTOWN,1,1155009,0290017
029-151,1403-Collier-Weekday-22,7560479-1403-Collier-Weekday-22,Inbound-ROBINSON TO DOWNTOWN,1,1155010,0290017
029-151,1403-Collier-Weekday-22,7560480-1403-Collier-Weekday-22,Inbound-ROBINSON TO DOWNTOWN,1,1155011,0290017
029-151,1403-Collier-Weekday-22,7560481-1403-Collier-Weekday-22,Inbound-ROBINSON TO DOWNTOWN,1,1155012,0290017
029-151,1403-Collier-Weekday-22,7560482-1403-Collier-Weekday-22,Inbound-ROBINSON TO DOWNTOWN,1,1155013,0290017
029-151,1403-Collier-Weekday-22,7560483-1403-Collier-Weekday-22,Inbound-ROBINSON TO DOWNTOWN,1,1155205,0290017
029-151,1403-Collier-Weekday-22,7560484-1403-Collier-Weekday-22,Inbound-ROBINSON TO DOWNTOWN,1,1155206,0290017
